Process_ID, Interval, Layer, Sv_mean, NASC, Sv_max, Sv_min, Sv_noise, NASC_noise, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Ping_M, Dist_S, Dist_E, Dist_M, VL_start, VL_end, VL_mid, Date_S, Time_S, Date_E, Time_E, Date_M, Time_M, Lat_S, Lon_S, Lat_E, Lon_E, Lat_M, Lon_M, Exclude_below_line_depth_mean, Program_version, Processing_version, Processing_date, Processing_time, Alpha, Gain_constant, Noise_Sv_1m, Minimum_Sv_threshold_applied, Minimum_integration_threshold, Maximum_Sv_threshold_applied, Maximum_integration_threshold, Exclude_above_line_applied, Exclude_above_line_depth_mean, Exclude_below_line_applied, Bottom_offset, Standard_deviation, Skewness, Kurtosis, ABC, ABC_noise, Area_Backscatter_Strength, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean, Bad_data_no_data_samples, Beam_volume_sum, No_data_samples, C_good_samples, C_bad_data_no_data_samples, C_no_data_samples, Frequency, Grid_reference_line, Layer_top_to_reference_line_depth, Layer_top_to_reference_line_range, Layer_bottom_to_reference_line_depth, Layer_bottom_to_reference_line_range, Exclude_below_line_depth_min, Exclude_below_line_range_min, Exclude_below_line_depth_max, Exclude_below_line_range_max, Samples_Below_Bottom_Exclusion, Samples_Above_Surface_Exclusion, Samples_In_Domain, Bad_data_empty_water_samples, C_bad_data_empty_water_samples
14676,1,1,-77.591664,90.054768,-64.272223,-81.882186,-967.082289,0,120,130,240,0,250,0,1,0,0,26.485579,0,0,25.767472,0,20110616, 17:14:08.0850,20110616, 17:14:13.0850,20110616, 17:14:08.0850,999,999,38.05556343,-73.24702903,999,999,2147.355486," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.20938E-08,4.182329,19.763878,2.08937E-06,0,-56.79985125,120,124,2141.355486,4,240,40276.0073,0,240,240,0,38," ""Surface (depth of zero)""",0,-6,250,244,2147.355486,2141.355486,2147.355486,2141.355486,0,8,488,0,0
14676,1,2,-999,0,-999,-999,-999,0,3,253,6,250,500,0,1,0,0,26.485579,0,0,25.767472,0,20110616, 17:14:08.0850,20110616, 17:14:13.0850,20110616, 17:14:08.0850,999,999,38.05556343,-73.24702903,999,999,2147.355486," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,3,247,2141.355486,4,6,3044.854973,0,6,6,0,38," ""Surface (depth of zero)""",250,244,500,494,2147.355486,2141.355486,2147.355486,2141.355486,0,0,12,0,0
14676,14,1,-78.228206,77.777237,-65.134457,-85.67456,-962.785931,0,120,130,240,0,250,2,3,2,2769.920158,2794.141787,2769.920158,2725.21609,2749.382667,2725.21609,20110616, 17:23:18.3190,20110616, 17:23:23.3190,20110616, 17:23:18.3190,38.05411175,-73.25597286,38.05425278,-73.25618327,38.05411175,-73.25597286,2115.404018," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.86965E-08,4.029217,20.098529,1.80452E-06,0,-57.43639321,120,124,2109.404018,4,240,40276.0073,0,240,240,0,38," ""Surface (depth of zero)""",0,-6,250,244,2115.09845,2109.09845,2115.709585,2109.709585,0,8,488,0,0
14676,14,2,-999,0,-999,-999,-999,0,3,253,6,250,500,2,3,2,2769.920158,2794.141787,2769.920158,2725.21609,2749.382667,2725.21609,20110616, 17:23:18.3190,20110616, 17:23:23.3190,20110616, 17:23:18.3190,38.05411175,-73.25597286,38.05425278,-73.25618327,38.05411175,-73.25597286,2115.404018," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,3,247,2109.404018,4,6,3044.854973,0,6,6,0,38," ""Surface (depth of zero)""",250,244,500,494,2115.09845,2109.09845,2115.709585,2109.709585,0,0,12,0,0
14676,15,1,-78.670156,140.503603,-61.49311,-89.79496,-964.168497,0,240,130,1920,0,250,4,11,7,2818.26043,2986.91232,2890.499402,2773.542975,2940.200933,2844.510806,20110616, 17:23:28.3190,20110616, 17:24:03.3350,20110616, 17:23:43.3190,38.05438605,-73.25640022,38.05502243,-73.25814064,38.05469427,-73.25712393,2110.867811," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.66449E-08,7.189967,71.134093,3.25984E-06,0,-54.86804372,240,124,2104.867811,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2108.69058,2102.69058,2113.848717,2107.848717,0,32,1952,0,0
14676,15,2,-999,0,-999,-999,-999,0,6,253,48,250,500,4,11,7,2818.26043,2986.91232,2890.499402,2773.542975,2940.200933,2844.510806,20110616, 17:23:28.3190,20110616, 17:24:03.3350,20110616, 17:23:43.3190,38.05438605,-73.25640022,38.05502243,-73.25814064,38.05469427,-73.25712393,2110.867811," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2104.867811,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2108.69058,2102.69058,2113.848717,2107.848717,0,0,48,0,0
14676,16,1,-78.070523,161.306106,-61.644878,-89.09208,-963.265311,0,240,130,1920,0,250,12,19,15,3011.209425,3184.0418,3084.726186,2964.323553,3134.884099,3036.746196,20110616, 17:24:08.3350,20110616, 17:24:43.3500,20110616, 17:24:23.3350,38.0551104,-73.25839407,38.05577424,-73.26017389,38.05537659,-73.25916064,2105.07828," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.61277E-08,6.013022,52.937302,3.74248E-06,0,-54.26841028,240,124,2099.07828,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2102.16877,2096.16877,2107.964809,2101.964809,0,32,1952,0,0
14676,16,2,-999,0,-999,-999,-999,0,6,253,48,250,500,12,19,15,3011.209425,3184.0418,3084.726186,2964.323553,3134.884099,3036.746196,20110616, 17:24:08.3350,20110616, 17:24:43.3500,20110616, 17:24:23.3350,38.0551104,-73.25839407,38.05577424,-73.26017389,38.05537659,-73.25916064,2105.07828," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2099.07828,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2102.16877,2096.16877,2107.964809,2101.964809,0,0,48,0,0
14676,17,1,-77.744006,173.90115,-63.339659,-89.474684,-962.412474,0,240,130,1920,0,250,20,27,23,3209.36607,3384.54943,3283.935126,3159.264817,3329.824476,3232.825127,20110616, 17:24:48.3500,20110616, 17:25:23.3660,20110616, 17:25:03.3500,38.0558753,-73.26042546,38.05660489,-73.26219444,38.05618915,-73.26117621,2099.904332," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.26528E-08,4.522654,28.74125,4.03469E-06,0,-53.94189381,240,124,2093.904332,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2099.094403,2093.094403,2101.319107,2095.319107,0,32,1952,0,0
14676,17,2,-999,0,-999,-999,-999,0,6,253,48,250,500,20,27,23,3209.36607,3384.54943,3283.935126,3159.264817,3329.824476,3232.825127,20110616, 17:24:48.3500,20110616, 17:25:23.3660,20110616, 17:25:03.3500,38.0558753,-73.26042546,38.05660489,-73.26219444,38.05618915,-73.26117621,2099.904332," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2093.904332,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2099.094403,2093.094403,2101.319107,2095.319107,0,0,48,0,0
14676,18,1,-77.894093,167.993997,-61.009744,-88.491284,-963.154902,0,240,130,1920,0,250,28,35,31,3409.495179,3586.42355,3484.758878,3354.753144,3528.837802,3429.687461,20110616, 17:25:28.3660,20110616, 17:26:03.3820,20110616, 17:25:43.3660,38.05671097,-73.26244492,38.05745195,-73.26422911,38.05702531,-73.26320456,2099.1342," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.52699E-08,6.608943,73.683272,3.89764E-06,0,-54.09198072,240,124,2093.1342,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2099.094403,2093.094403,2099.376688,2093.376688,0,32,1952,0,0
14676,18,2,-999,0,-999,-999,-999,0,6,253,48,250,500,28,35,31,3409.495179,3586.42355,3484.758878,3354.753144,3528.837802,3429.687461,20110616, 17:25:28.3660,20110616, 17:26:03.3820,20110616, 17:25:43.3660,38.05671097,-73.26244492,38.05745195,-73.26422911,38.05702531,-73.26320456,2099.1342," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2093.1342,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2099.094403,2093.094403,2099.376688,2093.376688,0,0,48,0,0
14676,19,1,-77.396624,188.382572,-60.692247,-89.79183,-961.603374,0,240,130,1920,0,250,36,43,39,3611.773259,3791.975949,3689.022832,3554.045771,3731.880324,3629.866357,20110616, 17:26:08.3820,20110616, 17:26:43.3970,20110616, 17:26:23.3820,38.05755325,-73.26448787,38.05829123,-73.26631536,38.05787304,-73.2652689,2099.767688," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.69409E-08,7.223873,87.240398,4.37068E-06,0,-53.59451111,240,124,2093.767688,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2099.376688,2093.376688,2100.020894,2094.020894,0,32,1952,0,0
14676,19,2,-999,0,-999,-999,-999,0,6,253,48,250,500,36,43,39,3611.773259,3791.975949,3689.022832,3554.045771,3731.880324,3629.866357,20110616, 17:26:08.3820,20110616, 17:26:43.3970,20110616, 17:26:23.3820,38.05755325,-73.26448787,38.05829123,-73.26631536,38.05787304,-73.2652689,2099.767688," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2093.767688,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2099.376688,2093.376688,2100.020894,2094.020894,0,0,48,0,0
14676,20,1,-76.747546,218.750218,-61.958625,-89.605086,-961.498115,0,240,130,1920,0,250,44,51,47,3817.548758,3998.405701,3895.19804,3757.365586,3935.636908,3834.007148,20110616, 17:26:48.3970,20110616, 17:27:23.4130,20110616, 17:27:03.3970,38.0583983,-73.26657301,38.05913487,-73.26840993,38.05871554,-73.26736104,2097.902847," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.57161E-08,5.098271,44.564921,5.07524E-06,0,-52.9454334,240,124,2091.902847,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2095.631423,2089.631423,2100.025418,2094.025418,0,32,1952,0,0
14676,20,2,-999,0,-999,-999,-999,0,6,253,48,250,500,44,51,47,3817.548758,3998.405701,3895.19804,3757.365586,3935.636908,3834.007148,20110616, 17:26:48.3970,20110616, 17:27:23.4130,20110616, 17:27:03.3970,38.0583983,-73.26657301,38.05913487,-73.26840993,38.05871554,-73.26736104,2097.902847," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2091.902847,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2095.631423,2089.631423,2100.025418,2094.025418,0,0,48,0,0
14676,21,1,-76.451514,234.181032,-62.281082,-89.743184,-961.415282,0,240,130,1680,0,250,52,58,55,4023.989247,4179.026352,4101.897891,3961.579292,4114.073149,4037.541376,20110616, 17:27:28.4130,20110616, 17:27:58.4280,20110616, 17:27:43.4130,38.05924066,-73.2686688,38.05984762,-73.27025886,38.05954388,-73.26946922,2088.998047," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.40618E-08,4.143544,29.487561,5.43325E-06,0,-52.64940119,240,124,2082.998047,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2084.580494,2078.580494,2094.683153,2088.683153,0,28,1708,0,0
14676,21,2,-999,0,-999,-999,-999,0,6,253,42,250,500,52,58,55,4023.989247,4179.026352,4101.897891,3961.579292,4114.073149,4037.541376,20110616, 17:27:28.4130,20110616, 17:27:58.4280,20110616, 17:27:43.4130,38.05924066,-73.2686688,38.05984762,-73.27025886,38.05954388,-73.26946922,2088.998047," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2082.998047,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2084.580494,2078.580494,2094.683153,2088.683153,0,0,42,0,0
14676,22,1,-76.13341,251.977686,-52.319645,-89.868269,-961.899594,0,240,130,1920,0,250,59,66,62,4204.985402,4386.170563,4282.385387,4140.071967,4319.607076,4217.004027,20110616, 17:28:03.4280,20110616, 17:28:38.4440,20110616, 17:28:18.4280,38.0599482,-73.27052577,38.06065553,-73.27238562,38.06024928,-73.27132087,2078.349419," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,1.51261E-07,32.05137,1186.158693,5.84615E-06,0,-52.3312975,240,124,2072.349419,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2072.74231,2066.74231,2084.059724,2078.059724,0,32,1952,0,0
14676,22,2,-999,0,-999,-999,-999,0,6,253,48,250,500,59,66,62,4204.985402,4386.170563,4282.385387,4140.071967,4319.607076,4217.004027,20110616, 17:28:03.4280,20110616, 17:28:38.4440,20110616, 17:28:18.4280,38.0599482,-73.27052577,38.06065553,-73.27238562,38.06024928,-73.27132087,2078.349419," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2072.349419,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2072.74231,2066.74231,2084.059724,2078.059724,0,0,48,0,0
14676,23,1,-77.783249,172.336872,-61.061277,-89.90387,-962.125213,0,240,130,1920,0,250,67,74,70,4412.102346,4593.092366,4489.314979,4345.068857,4525.474486,4422.505109,20110616, 17:28:43.4440,20110616, 17:29:18.4600,20110616, 17:28:58.4440,38.06075786,-73.27265114,38.06146628,-73.2745075,38.06106397,-73.27344064,2069.359381," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.61246E-08,6.963855,78.016952,3.9984E-06,0,-53.98113629,240,124,2063.359381,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2067.914823,2061.914823,2071.463053,2065.463053,0,32,1952,0,0
14676,23,2,-999,0,-999,-999,-999,0,6,253,48,250,500,67,74,70,4412.102346,4593.092366,4489.314979,4345.068857,4525.474486,4422.505109,20110616, 17:28:43.4440,20110616, 17:29:18.4600,20110616, 17:28:58.4440,38.06075786,-73.27265114,38.06146628,-73.2745075,38.06106397,-73.27344064,2069.359381," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2063.359381,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2067.914823,2061.914823,2071.463053,2065.463053,0,0,48,0,0
14676,24,1,-77.474481,185.035486,-59.981974,-88.998067,-962.921351,0,240,130,1680,0,250,75,81,78,4619.298844,4772.367496,4697.098125,4550.948656,4704.418415,4627.900687,20110616, 17:29:23.4600,20110616, 17:29:53.4750,20110616, 17:29:38.4600,38.06157244,-73.27477399,38.06217197,-73.27634351,38.06187413,-73.27557323,2067.951877," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.86357E-08,8.693586,109.94915,4.29302E-06,0,-53.67236809,240,124,2061.951877,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2067.915156,2061.915156,2068.043679,2062.043679,0,28,1708,0,0
14676,24,2,-999,0,-999,-999,-999,0,6,253,42,250,500,75,81,78,4619.298844,4772.367496,4697.098125,4550.948656,4704.418415,4627.900687,20110616, 17:29:23.4600,20110616, 17:29:53.4750,20110616, 17:29:38.4600,38.06157244,-73.27477399,38.06217197,-73.27634351,38.06187413,-73.27557323,2067.951877," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2061.951877,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2067.915156,2061.915156,2068.043679,2062.043679,0,0,42,0,0
14676,25,1,-78.13532,158.917274,-58.504257,-89.994845,-962.775654,0,240,130,1680,0,250,82,88,85,4800.415586,4982.778181,4905.897043,4730.014494,4886.061517,4809.029081,20110616, 17:29:58.4750,20110616, 17:30:33.4910,20110616, 17:30:18.4910,38.06228351,-73.27663019,38.06299542,-73.27849026,38.06269447,-73.27770136,2067.37946," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.67033E-08,12.39692,245.77889,3.68705E-06,0,-54.33320728,240,124,2061.37946,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2065.005283,2059.005283,2068.0831,2062.0831,0,28,1708,0,0
14676,25,2,-999,0,-999,-999,-999,0,6,253,42,250,500,82,88,85,4800.415586,4982.778181,4905.897043,4730.014494,4886.061517,4809.029081,20110616, 17:29:58.4750,20110616, 17:30:33.4910,20110616, 17:30:18.4910,38.06228351,-73.27663019,38.06299542,-73.27849026,38.06269447,-73.27770136,2067.37946," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2061.37946,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2065.005283,2059.005283,2068.0831,2062.0831,0,0,42,0,0
14676,26,1,-77.732463,174.363983,-55.297273,-89.872997,-962.951128,0,240,130,1920,0,250,89,96,92,5009.25895,5189.023147,5086.905766,4911.527526,5090.583137,4988.084691,20110616, 17:30:38.4910,20110616, 17:31:13.5070,20110616, 17:30:53.5070,38.06309454,-73.27876455,38.06376251,-73.28062948,38.06338861,-73.27956669,2045.14668," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,7.95861E-08,27.302328,972.865156,4.04543E-06,0,-53.93035054,240,124,2039.14668,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2022.328697,2016.328697,2062.847887,2056.847887,0,32,1952,0,0
14676,26,2,-999,0,-999,-999,-999,0,6,253,48,250,500,89,96,92,5009.25895,5189.023147,5086.905766,4911.527526,5090.583137,4988.084691,20110616, 17:30:38.4910,20110616, 17:31:13.5070,20110616, 17:30:53.5070,38.06309454,-73.27876455,38.06376251,-73.28062948,38.06338861,-73.27956669,2045.14668," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2039.14668,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2022.328697,2016.328697,2062.847887,2056.847887,0,0,48,0,0
14676,27,1,-77.587673,180.275132,-62.571711,-89.91758,-961.600695,0,240,130,1920,0,250,97,104,100,5215.485299,5397.392234,5293.435043,5116.057838,5296.05503,5193.060716,20110616, 17:31:18.5070,20110616, 17:31:53.5220,20110616, 17:31:33.5220,38.06385746,-73.28090587,38.06450954,-73.28279699,38.06413454,-73.28171195,2011.152819," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.47861E-08,5.315048,39.676024,4.18258E-06,0,-53.78556013,240,124,2005.152819,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,2003.227956,1997.227956,2019.640624,2013.640624,0,32,1952,0,0
14676,27,2,-999,0,-999,-999,-999,0,6,253,48,250,500,97,104,100,5215.485299,5397.392234,5293.435043,5116.057838,5296.05503,5193.060716,20110616, 17:31:18.5070,20110616, 17:31:53.5220,20110616, 17:31:33.5220,38.06385746,-73.28090587,38.06450954,-73.28279699,38.06413454,-73.28171195,2011.152819," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,2005.152819,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,2003.227956,1997.227956,2019.640624,2013.640624,0,0,48,0,0
14676,28,1,-77.38191,189.021897,-61.126158,-89.040987,-961.619523,0,240,130,1680,0,250,105,111,108,5423.908597,5580.460286,5501.886999,5321.521307,5476.960898,5399.592911,20110616, 17:31:58.5220,20110616, 17:32:28.5220,20110616, 17:32:13.5220,38.06460621,-73.28307323,38.06516701,-73.28470937,38.06488787,-73.28388695,1994.146494," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.60096E-08,6.606192,71.404658,4.38551E-06,0,-53.57979716,240,124,1988.146494,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1988.314335,1982.314335,2000.031604,1994.031604,0,28,1708,0,0
14676,28,2,-999,0,-999,-999,-999,0,6,253,42,250,500,105,111,108,5423.908597,5580.460286,5501.886999,5321.521307,5476.960898,5399.592911,20110616, 17:31:58.5220,20110616, 17:32:28.5220,20110616, 17:32:13.5220,38.06460621,-73.28307323,38.06516701,-73.28470937,38.06488787,-73.28388695,1994.146494," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1988.146494,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1988.314335,1982.314335,2000.031604,1994.031604,0,0,42,0,0
14676,29,1,-77.787502,172.168194,-60.491397,-89.138607,-962.421929,0,240,130,1920,0,250,112,119,115,5607.07434,5791.657696,5685.785175,5502.650586,5685.293553,5580.673976,20110616, 17:32:33.5380,20110616, 17:33:08.5530,20110616, 17:32:48.5380,38.06526483,-73.2849862,38.06592677,-73.28691487,38.06554736,-73.28580874,1984.006796," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.318E-08,7.395529,103.874167,3.99449E-06,0,-53.98538911,240,124,1978.006796,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1982.375776,1976.375776,1986.911684,1980.911684,0,32,1952,0,0
14676,29,2,-999,0,-999,-999,-999,0,6,253,48,250,500,112,119,115,5607.07434,5791.657696,5685.785175,5502.650586,5685.293553,5580.673976,20110616, 17:32:33.5380,20110616, 17:33:08.5530,20110616, 17:32:48.5380,38.06526483,-73.2849862,38.06592677,-73.28691487,38.06554736,-73.28580874,1984.006796," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1978.006796,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1982.375776,1976.375776,1986.911684,1980.911684,0,0,48,0,0
14676,30,1,-78.07642,161.08723,-61.431463,-89.18155,-963.56393,0,240,130,1680,0,250,120,126,123,5817.302846,5975.054344,5896.01887,5710.758553,5866.742756,5788.709713,20110616, 17:33:13.5530,20110616, 17:33:43.5690,20110616, 17:33:28.5530,38.06601922,-73.28718265,38.06657771,-73.28883481,38.06629935,-73.2880062,1981.901002," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.66706E-08,6.60591,63.001413,3.7374E-06,0,-54.27430721,240,124,1975.901002,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1981.81553,1975.81553,1982.131425,1976.131425,0,28,1708,0,0
14676,30,2,-999,0,-999,-999,-999,0,6,253,42,250,500,120,126,123,5817.302846,5975.054344,5896.01887,5710.758553,5866.742756,5788.709713,20110616, 17:33:13.5530,20110616, 17:33:43.5690,20110616, 17:33:28.5530,38.06601922,-73.28718265,38.06657771,-73.28883481,38.06629935,-73.2880062,1981.901002," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1975.901002,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1981.81553,1975.81553,1982.131425,1976.131425,0,0,42,0,0
14676,31,1,-79.134095,126.268088,-63.121597,-89.094594,-963.667534,0,240,130,1920,0,250,127,134,130,6001.451972,6186.35468,6081.66711,5892.765756,6075.688665,5970.854502,20110616, 17:33:48.5690,20110616, 17:34:23.5690,20110616, 17:34:03.5690,38.06667432,-73.28910956,38.06733592,-73.29104282,38.06696109,-73.28994827,1983.09931," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.40968E-08,5.247597,40.38884,2.92956E-06,0,-55.33198229,240,124,1977.09931,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1981.820806,1975.820806,1986.060493,1980.060493,0,32,1952,0,0
14676,31,2,-999,0,-999,-999,-999,0,6,253,48,250,500,127,134,130,6001.451972,6186.35468,6081.66711,5892.765756,6075.688665,5970.854502,20110616, 17:33:48.5690,20110616, 17:34:23.5690,20110616, 17:34:03.5690,38.06667432,-73.28910956,38.06733592,-73.29104282,38.06696109,-73.28994827,1983.09931," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1977.09931,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1981.820806,1975.820806,1986.060493,1980.060493,0,0,48,0,0
14676,32,1,-79.204511,124.237288,-63.281154,-89.599505,-963.943577,0,240,130,1920,0,250,135,142,138,6213.574619,6397.463503,6292.367112,6101.841216,6285.360519,6180.639322,20110616, 17:34:28.5690,20110616, 17:35:03.5850,20110616, 17:34:43.5850,38.06743369,-73.29132723,38.06809793,-73.29324534,38.06772379,-73.29214622,1995.495223," ""9.0.318.34509""",3,20180919, 15:29:20.0100,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.73388E-08,6.146963,51.687799,2.88244E-06,0,-55.40239873,240,124,1989.495223,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1987.66481,1981.66481,2002.677335,1996.677335,0,32,1952,0,0
